Country Name,Country Code,Indicator Name,Indicator Code,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Africa Eastern and Southern,AFE,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,23.69216645,25.8487492,18.53047315,18.65064273,19.98250986,24.02498595,30.54028224,41.0251062,26.61532084,29.44260235,28.14985986,24.80943858,24.45206444,26.11154384,31.55309453,38.07220404,25.57153583,33.81969662,32.78285603,27.18522485
Africa Eastern and Southern,AFE,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,20.21146351,,21.48725846,28.62760963,33.64056275,,,,,,,,,,,,,,,
Africa Eastern and Southern,AFE,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,35532800000,,49370680000,84188410000,1.11974E+11,,,,,,,,,,,,,,,
Africa Eastern and Southern,AFE,"Listed domestic companies, total",CM.MKT.LDOM.NO,629,,491,472,453,,,,,,,,,,,,,,,
Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,85.58942299,,116.5629116,153.186913,168.4990425,,,,,,,,,,,,,,,
Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,1.50471E+11,,2.67823E+11,4.50494E+11,5.60855E+11,,,,,,,,,,,,,,,
Africa Eastern and Southern,AFE,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,,,,,,,,,,,,,,,,,,,,
Africa Eastern and Southern,AFE,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.896219617,1.056873183,0.93029905,0.958959439,0.681033666,0.692208579,0.719638722,0.79968158,0.920652117,0.931379484,1.005097727,1.011307496,0.986183648,1.081179011,1.2009072,1.050718482,1.027007732,1.297260749,1.379276776,1.408037857
Africa Eastern and Southern,AFE,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1998851127,2342595416,2880425019,3711097136,3400273865,3885943670,4637992842,5637705269,6529057493,7855154600,9436889410,9539960622,9473585444,10608582181,10991470022,10178693479,10677850825,14314470632,13888445465,14031938759
Africa Eastern and Southern,AFE,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,,,,,1971693440,2356746069,2988117940,4026382661,4808470988,5779044731,7243365710,7665104517,7732161377,9000334232,9429480420,8735818038,8864827098,11209560784,10767795856,6636157492
Africa Eastern and Southern,AFE,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,-923410600.3,-370072792.6,713451933.3,6715944087,7384095118,15031496930,8717605054,-4575375211,9777175013,13746966946,6198137441,8066490961,8639940864,9176376491,9954115043,-2238638033,10627489426,1973128467,-3813904697,-5589087492
Africa Eastern and Southern,AFE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.837768645,2.503636891,2.488972156,1.866596075,2.064944926,1.271598631,2.4796845,3.243914584,2.636683631,1.667844331,1.887097985,2.595874674,2.237111361,2.816425302,3.138428396,1.940428676,1.00629246,1.520328791,1.456457389,
Africa Eastern and Southern,AFE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,12205013827,6464121933,8555149192,7979691822,10333884247,7234542920,16122295357,22483229907,18484266804,13934880233,17538697879,24636336184,21534243340,27681416018,28774225014,16842050894,9898315778,15411991492,14415940258,
Africa Eastern and Southern,AFE,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,,,,,,,,,,,,,,,,,,,,
Africa Eastern and Southern,AFE,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,,,,,,,,,,,,,,,,,,,,
Africa Eastern and Southern,AFE,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,1467470662,1447000638,1594327556,1797249967,1896043888,2115578990,2513039948,2760141681,2922785374,3162757292,3993999050,5297552903,5726217634,6397280741,5086994446,4369859095,4630339871,5026220142,4881004676,3540348170
Africa Eastern and Southern,AFE,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,-1.49466427,-0.105201267,0.250794282,0.499287051,0.268209265,1.211405326,0.65453161,0.096511683,0.277110272,0.402147376,0.306067599,0.526634473,1.142501026,1.047755857,0.771713472,0.820133179,1.194968552,0.565511615,0.237068786,
Africa Eastern and Southern,AFE,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,-3137412349,-236578842.8,810495025.4,2054946099,1305961360,6591224545,4117750834,642709366.6,1878727116,2832141096,2442621661,4257683921,9149640657,8455765601,5743049621,5670378740,9526693259,4841128884,1909888208,-1675598549
Afghanistan,AFG,International migrant stock (% of population),SM.POP.TOTL.ZS,,,,,0.357787648,,,,,0.365657832,,,,,1.175546927,,,,,
Afghanistan,AFG,"International migrant stock, total",SM.POP.TOTL,,,,,87300,,,,,102246,,,,,382365,,,,,
Afghanistan,AFG,Net migration,SM.POP.NETM,,744193,,,,,-1046361,,,,,521769,,,,,-314602,,,
Afghanistan,AFG,Average transaction cost of sending remittances from a specific country (%),SI.RMT.COST.OB.ZS,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,,,,,,,,,,,,,,,,8.523166172,9.878604859,9.225032479,9.719664,9.893676
Afghanistan,AFG,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,47.50001452,47.263,48.76275358,47.8453125,49.4945975,49.92533083,49.96201777,50.24961474,50.325,46.452461,46.74700774,50.9214,55.3775,,,,,,,
Afghanistan,AFG,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,54.4294,44.921,49.0213,47.7908,49.6306,49.926,49.7974,50.9478,49.2658,45.7997,47.7586,51.6792,56.5267,57.3968,63.9042,67.5027,68.5452,73.5431,78.1723,76.9178
Afghanistan,AFG,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,40.31944307,45.01877021,50.09303031,55.55956927,59.55972008,72.97718861,74.50700121,72.89511344,75.67579254,88.23293919,94.67549354,99.24148949,99.8041337,102.2469027,100,102.4036562,104.5247929,111.3413562,120.0501064
Afghanistan,AFG,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,11.65523821,11.27143207,10.91277355,7.199751289,22.5277562,2.096288749,-2.163404428,3.814630317,16.59334673,7.301756471,4.822785479,0.566944541,2.447563002,-2.197526466,2.403656188,2.071348579,6.521479845,7.821667127
Afghanistan,AFG,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,,,,,,,,,,,,,9,9,9,9,9,10,10,
Afghanistan,AFG,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,0,0,0,0,0,0,0,0,0,0,0,0.5,0.8,1,1.3,1.5,
Afghanistan,AFG,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Afghanistan,AFG,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,,,,,,,,,,,,,0,0,0,0,0,0,0,
Afghanistan,AFG,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,,,,,,9.005012512,,,9.961000443,,,14.89331245,,,
Afghanistan,AFG,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,,,,,,6.303489208,,,7.449458599,,,9.752586365,,,
Afghanistan,AFG,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,,,,,,,,,,,29.97042274,,,22.60092926,,,30.55884552,,,
Afghanistan,AFG,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,,,,,,5.317275047,,,4.828490257,,,8.887748718,,,
Afghanistan,AFG,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,,,,,,,,,,,10.53888321,,,11.50844479,,,18.01649857,,,
Afghanistan,AFG,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,,,,,,,,15.41545677,,,15.78466702,,,22.53649521,,,
Afghanistan,AFG,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,,,,,,,,2.616230011,,,3.812425613,,,7.160684586,,,
Afghanistan,AFG,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,,,,,,,,,,,14.24065495,,,12.55290318,,,15.61929607,,,
Afghanistan,AFG,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,,,,,,1.125379682,,,6.070459843,,,13.80250263,,,
Afghanistan,AFG,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,4.842856866,6.839982237,9.388327721,10.58413068,11.57504424,4.959180376,4.47210363,4.321685417,3.9410571,3.981493795,3.888321746,3.841881205,3.512317033,3.22995723,3.071935946
Afghanistan,AFG,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,,,,,,-11.61513953,-7.215175229,-5.555021994,-6.007583059,-6.863735156,-7.60054085,-6.507216108,-6.449762323,-4.607342837,-4.455657326,-5.228609029,-6.546145583,-9.188936821,-8.319474558,-8.253175773
Afghanistan,AFG,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Real interest rate (%),FR.INR.RINR,,,,,,10.04689711,-3.58511111,12.55796015,17.54292893,11.36409374,-1.241506002,7.174387244,9.784495938,14.35168934,12.25254816,17.58393816,12.14117829,,,
Afghanistan,AFG,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Lending interest rate (%),FR.INR.LEND,,,,,,17.97,18.135,14.9175,15,15.61222222,15.14583333,15,15.07916667,15,15,15,14.83666667,,,
Afghanistan,AFG,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Wholesale price index (2010 = 100),FP.WPI.TOTL,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,12.68626872,6.78459655,8.680570785,26.41866415,-6.811161089,2.178537524,11.80418581,6.441212809,7.385771784,4.673996035,-0.661709165,4.383891955,4.975951506,0.626149149,2.302372515,
Afghanistan,AFG,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,63.52339481,71.58214338,76.43870301,83.07401873,105.0210647,97.86791084,100,111.8041858,119.0057313,127.7952231,133.7683667,132.8832092,138.7086655,145.6107414,146.5224819,149.8959752,
Afghanistan,AFG,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,42.39516401,31.38381712,33.04506797,26.9471277,21.30916836,8.727729452,9.914483311,8.135571545,3.079021968,9.72542826,4.093274968,2.574153785,5.704360373,12.06374669
Afghanistan,AFG,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,,,,,,,,0.980676312,0.962261772,1.085809051,1.02779404,0.916100981,0.90335026,0.931385796,0.93047111,0.926061254,0.853714411,0.805299202,0.77340627,0.767786231
Afghanistan,AFG,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,,,,,,23.34386453,23.83366442,29.5122808,33.06095696,35.35056172,36.6242278,32.91369227,32.6820169,34.20959679,33.92805265,37.22281866,36.8612613,36.60749389,34.95921431,37.20946339
Afghanistan,AFG,Broad money (current LCU),FM.LBL.BMNY.CN,,,,,,81247948057,1.15693E+11,1.52002E+11,2.02231E+11,2.56727E+11,3.11433E+11,3.38614E+11,3.72186E+11,4.02465E+11,4.14857E+11,4.55204E+11,4.73837E+11,4.86034E+11,5.13759E+11,5.75738E+11
Afghanistan,AFG,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,,,,,,,20.12000494,13.09646243,10.78143504,9.553063823,-16.31747117,1.232524148,0.947105396,-0.765865028,0.576109002,-0.27311331,0.403097319,-0.581035976,0.17172376,0.012534231
Afghanistan,AFG,Monetary Sector credit to private sector (% GDP),FM.AST.PRVT.GD.ZS,,,,,,4.842856866,6.839982237,9.388327721,10.58413068,11.57504424,4.959180376,4.47210363,4.321685417,3.9410571,3.981493795,3.888321746,3.841881205,3.512317033,3.22995723,3.071935946
Afghanistan,AFG,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,1.03827E+11,1.4708E+11,1.72784E+11,2.14829E+11,2.48099E+11,3.38126E+11,4.28039E+11,4.72283E+11,5.0018E+11,5.45988E+11,5.82766E+11,6.51219E+11,7.37861E+11,7.90414E+11,8.71656E+11
Afghanistan,AFG,Net domestic credit (current LCU),FM.AST.DOMS.CN,,,,,,-16995662870,2624544132,25571784726,29530504596,34723129850,-21915682325,-20389805049,-23583440411,-7152743283,-5027250038,-15599247247,-33963024587,-74582578901,-73369344999,-79378053337
Afghanistan,AFG,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,,,,,,,17.4991923,14.29157346,7.957565695,9.044741332,-16.3030911,1.233249826,0.977816831,-0.756569319,0.597156832,-0.268114763,0.404825979,-0.583961953,0.303536864,-0.111125133
Afghanistan,AFG,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,,,,,,,6.649364645,5.542998257,-5.353180285,-6.477074421,-5.758811404,-0.743296394,-1.920965613,5.171215962,-0.069038666,-2.280229677,-4.439011086,-7.988514185,-0.053917814,-1.058431913
Afghanistan,AFG,Total reserves minus gold (current US$),FI.RES.XGLD.CD,,,,,,,,2430835946,3501370864,4174367358,5268341390,5982504171,6441933256,6680725917,6231780913,6476337159,7185835046,7305675820,7426979266,8419488004
Afghanistan,AFG,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,9.425137288,12.20560502,10.45738727,10.34397288,8.677208854,8.588137666,10.70269485,9.77019396,11.82806038,12.13427664,12.17858686,13.74890911,16.63163366
Afghanistan,AFG,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,141.900322,171.9967932,211.9363509,255.2835756,277.153222,281.6590709,297.5869891,268.6633974,280.499616,294.2340214,306.3611823,319.2583924,321.0724824
Afghanistan,AFG,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,3042274496,4265888740,5162440807,6344641960,7152304398,7288702711,7528549880,6976966154,7281910524,8097280956,8206682106,8497655795,9748946327
Afghanistan,AFG,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,18.90995452,17.0167002,33.51616705,37.01698759,34.65872703,67.45983259,65.71570109,60.06361513,73.75483313,70.7065554,83.07985766,97.84893552,70.76263963,69.57862642,86.88746718
Afghanistan,AFG,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,,,,,,4.842856866,6.839982237,9.388327721,10.58413068,11.57504424,4.959180376,4.179448543,4.108256237,3.732720212,3.789806755,3.775812577,3.710381108,3.442126771,3.173545494,2.970365888
Afghanistan,AFG,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,,,,,,,,36.4,87.49,105.89,139.44,166.11,155.78,172.81,181.09,182.14,166.17,174.3,183.29,
Afghanistan,AFG,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,,,,,,,,3.35,3.95,3.78,3.64,4.1,3.73,2.99,2.92,3.01,3.14,3.43,3.02,
Afghanistan,AFG,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,,,,0.37,0.58,0.92,1.24,1.48,2.23,2.39,2.22,2.13,2.25,2.3,2.16,2.11,2.04,1.96,1.87,
Afghanistan,AFG,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,8.245411771,7.625979038,11.63815132,11.86747622,9.232693676,11.43709717,11.69893586,11.08362924,,
Afghanistan,AFG,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,0.015600914,0.059807575,0.116381436,0.206287222,0.299597035,0.449156841,0.52894412,0.61583673,0.636843817,0.705169662,0.749717464,0.917247559,1.059930768,1.213235064,1.611931889,1.640426169,
Afghanistan,AFG,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,,,,,,,,,,49.90132291,4.696817825,4.958901404,4.852287048,7.781090896,12.05361798,11.07437896,12.20183019,8.886660184,,
Afghanistan,AFG,"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Listed domestic companies, total",CM.MKT.LDOM.NO,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,0,0,0,0.885722949,1.133161577,2.385156858,1.005983844,1.102188139,1.723212116,1.236113844,1.821996754,3.464844965,4.38709021,4.450984766,4.407426129,3.921812138
Afghanistan,AFG,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,0,0,0,89540435.95,140695166.3,378206657,179116561.4,219416087.5,347165291.8,253367821.6,348624717.3,627710802.4,822731630.2,803546453.8,828571904.1,788917115.2
Afghanistan,AFG,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,,,,,,,,17636412.34,76642039.99,225736384,71699645.23,119324666.2,179156788,115123782.6,115710097.9,537191231.6,656111101.8,694317882.8,753352554.8,722230409.7
Afghanistan,AFG,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,AFG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,1.232991023,1.280018763,3.575816135,4.364535244,3.414004444,1.935703036,0.455360078,0.451888843,1.203117228,0.293024934,0.285441076,0.239801324,0.209664813,0.88400092,0.516606368,0.274796599,0.661572002,0.124495944,
Afghanistan,AFG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,680000,50000000,57800000,186900000,271000000,238000000,188690000,46033740,56107246.5,190774432,52173421,56823660,48311346,42975262.5,169146608,93591315.3,51533896.77,119435105.7,23404553.65,
Afghanistan,AFG,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,,,,,,,,0,0,9981996.025,78370572.85,26581573.34,66453024.68,47978886.29,80679314.06,99469761.46,-29571651.87,142704200.5,-14623495.63,60619672.81
Afghanistan,AFG,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,,,,,,,,-47951776.13,-55860135.47,-192022479.5,-51036283.61,-65684511.34,-47774027.01,-42994416.21,-166983554.9,-79585268.75,-40273161,-80631404.07,2916492.929,24258330.11
Afghanistan,AFG,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,216603835.9,624996676.8,788698416.8,454083462,323642538.3,444730790.5,524163478.5,228991809.2,167894464.3,143979106.2,234618700.6,217292318,225420606.5
Afghanistan,AFG,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,,,0.022145653,-0.01339257,0.024157944,,,-0.018972977,0.001990237,-0.0078708,0.006386578,-0.044510525,0.002667071,-9.34E-05,0.011304637,0.077310729,0.060046146,0.21494051,0.140009657,0.185067727
Afghanistan,AFG,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,,,1000000,-700000,1500000,,,-1918036.134,247111.0344,-1248047.488,1137137.389,-8860851.344,537318.9904,-19153.71072,2163053.088,14006046.55,11260735.76,38803701.64,26321046.58,37228478.1
Africa Western and Central,AFW,International migrant stock (% of population),SM.POP.TOTL.ZS,,,,,2.15217803,,,,,2.126318386,,,,,2.079691073,,,,,
Africa Western and Central,AFW,"International migrant stock, total",SM.POP.TOTL,,,,,6535756,,,,,7389264,,,,,8270665,,,,,
Africa Western and Central,AFW,Net migration,SM.POP.NETM,,-536494,,,,,-852471,,,,,-1601832,,,,,-1022839,,,
